timestamp,requests
0.5,0.22222222222222224
1.5,0.6666666666666666
2.5,1.1111111111111112
3.5,1.5555555555555556
4.5,2.0
5.5,2.444444444444444
6.5,2.8888888888888884
7.5,3.333333333333333
8.5,3.7777777777777777
9.5,4.222222222222222
10.5,4.666666666666667
11.5,5.111111111111111
12.5,5.555555555555555
13.5,6.0
14.5,6.444444444444445
15.5,6.888888888888889
16.5,7.333333333333333
17.5,7.777777777777778
18.5,8.222222222222221
19.5,8.666666666666668
20.5,9.11111111111111
21.5,9.555555555555555
22.5,10.0
23.5,10.444444444444445
24.5,10.888888888888888
25.5,11.333333333333332
26.5,11.777777777777779
27.5,12.222222222222223
28.5,12.666666666666666
29.5,13.11111111111111
30.5,13.555555555555557
31.5,14.0
32.5,14.444444444444445
33.5,14.88888888888889
34.5,15.333333333333334
35.5,15.777777777777777
36.5,16.22222222222222
37.5,16.666666666666668
38.5,17.11111111111111
39.5,17.555555555555557
40.5,18.0
41.5,18.444444444444446
42.5,18.88888888888889
43.5,19.333333333333332
44.5,19.77777777777778
45.5,20.22222222222222
46.5,20.666666666666668
47.5,21.11111111111111
48.5,21.555555555555554
49.5,22.0
50.5,22.444444444444443
51.5,22.888888888888886
52.5,23.333333333333336
53.5,23.77777777777778
54.5,24.22222222222222
55.5,24.666666666666668
56.5,25.11111111111111
57.5,25.555555555555554
58.5,26.0
59.5,26.444444444444443
60.5,26.888888888888893
61.5,27.333333333333336
62.5,27.77777777777778
63.5,28.222222222222225
64.5,28.666666666666668
65.5,29.11111111111111
66.5,29.555555555555557
67.5,30.0
68.5,30.444444444444443
69.5,30.88888888888889
70.5,31.333333333333332
71.5,31.777777777777775
72.5,32.22222222222222
73.5,32.666666666666664
74.5,33.11111111111111
75.5,33.55555555555556
76.5,34.0
77.5,34.44444444444444
78.5,34.888888888888886
79.5,35.33333333333333
80.5,35.77777777777778
81.5,36.22222222222222
82.5,36.666666666666664
83.5,37.111111111111114
84.5,37.55555555555556
85.5,38.0
86.5,38.44444444444444
87.5,38.888888888888886
88.5,39.33333333333333
89.5,39.77777777777778
90.5,40.22222222222222
91.5,40.666666666666664
92.5,41.11111111111111
93.5,41.55555555555556
94.5,42.0
95.5,42.44444444444444
96.5,42.888888888888886
97.5,43.33333333333333
98.5,43.777777777777786
99.5,44.22222222222223
